Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,32,2,16,32,32,640,0.0500855,0.0239752999877929,0.0068069999999999,0.0808677999877929,0.0119035,6.631327499023437,301.59873725050227,1103.3112270279123,550.7138927573415,1.0
Llama2-70B,32,1,32,32,32,640,0.0463215,0.0245713464355468,0.0068069999999999,0.0776998464355468,0.0100555,6.376043214843749,156.83708003608723,1785.0913834416942,481.7124292827559,1.0
Llama2-70B,32,32,1,32,32,768,0.2324065,0.0130229465103149,0.0076869999999999,0.2531164465103149,0.1213595,20.5206752208252,1559.402878104378,678.7569688545251,1168.223726710785,1.0
Llama2-70B,32,16,2,32,32,768,0.1331745,0.0184618703460693,0.0076869999999999,0.1593233703460693,0.0633115,12.959181127685548,1234.645911832975,693.6563446582983,1041.7254724565116,1.0
Llama2-70B,32,8,4,32,32,768,0.0862465,0.0212930909729003,0.0076869999999999,0.1152265909729003,0.0339355,9.402062777832032,850.8771095277322,745.4321621290086,864.3042466987164,1.0
Llama2-70B,32,4,8,32,32,768,0.0629085,0.0227236024475097,0.0076869999999999,0.0933191024475097,0.0192475,7.634775695800781,523.9184698248631,849.5068221832114,675.1924002187396,1.0
Llama2-70B,32,2,16,32,32,768,0.0521805,0.0239752999877929,0.0076869999999999,0.0838427999877929,0.0119035,6.869327499023438,291.1493156039402,1106.1718685722922,529.9737778347717,1.0
Llama2-70B,32,1,32,32,32,768,0.0484165,0.0245713464355468,0.0076869999999999,0.0806748464355468,0.0100555,6.614043214843751,151.19344817036003,1788.0050254942744,461.6207866879769,1.0
Llama2-70B,32,32,1,32,32,896,0.2345505,0.0130229465103149,0.008567,0.2561404465103149,0.1213595,20.7625952208252,1541.2331483447465,680.3531494535096,1160.267233629448,1.0
Llama2-70B,32,16,2,32,32,896,0.1353185,0.0184618703460693,0.008567,0.1623473703460693,0.0633115,13.201101127685549,1212.0201069018826,696.4717710747443,1029.3814534963722,1.0
Llama2-70B,32,8,4,32,32,896,0.0883905,0.0212930909729003,0.008567,0.1182505909729003,0.0339355,9.643982777832033,829.5327961792982,748.25421360898,846.5323916133294,1.0
Llama2-70B,32,4,8,32,32,896,0.0650525,0.0227236024475097,0.008567,0.0963431024475097,0.0192475,7.876695695800781,507.8271593166253,852.3421237902331,655.1186532341058,1.0
Llama2-70B,32,2,16,32,32,896,0.0543245,0.0239752999877929,0.008567,0.0868667999877929,0.0119035,7.111247499023437,281.2446058549717,1109.0336704334145,510.37454115243327,1.0
Llama2-70B,32,1,32,32,32,896,0.0505605,0.0245713464355468,0.008567,0.0836988464355468,0.0100555,6.855963214843751,145.85842552873007,1790.919827863598,442.76654400757445,1.0
Llama2-70B,32,32,1,32,32,1024,0.2366945,0.0130229465103149,0.0094469999999999,0.2591644465103149,0.1213595,21.0045152208252,1523.4819591681503,684.3811966238922,1156.5645954999245,1.0
Llama2-70B,32,16,2,32,32,1024,0.1374625,0.0184618703460693,0.0094469999999999,0.1653713703460693,0.0633115,13.443021127685546,1190.208647894514,699.2871974911905,1017.422493394476,1.0
Llama2-70B,32,8,4,32,32,1024,0.0905345,0.0212930909729003,0.0094469999999999,0.1212745909729003,0.0339355,9.885902777832031,809.2331251667835,751.076265088951,829.6022677420774,1.0
Llama2-70B,32,4,8,32,32,1024,0.0671965,0.0227236024475097,0.0094469999999999,0.0993671024475097,0.0192475,8.11861569580078,492.69483245387926,855.1774253972545,636.3258692024541,1.0
Llama2-70B,32,2,16,32,32,1024,0.0564685,0.0239752999877929,0.0094469999999999,0.0898907999877929,0.0119035,7.353167499023438,271.9916281338099,1111.8954722945357,492.2635948779128,1.0
Llama2-70B,32,1,32,32,32,1024,0.0527045,0.0245713464355468,0.0094469999999999,0.0867228464355468,0.0100555,7.097883214843749,140.88707431938406,1793.834630232921,425.4462688747928,1.0
Llama2-70B,32,32,1,32,32,1152,0.24731,0.0130229465103149,0.010327,0.2706599465103149,0.1213595,21.924155220825195,1459.5773327495883,701.295297189372,1134.2772992428484,1.0
Llama2-70B,32,16,2,32,32,1152,0.148078,0.0184618703460693,0.010327,0.1768668703460693,0.0633115,14.362661127685543,1113.9996869492595,716.204610588433,967.3342570651046,1.0
Llama2-70B,32,8,4,32,32,1152,0.097842,0.0212930909729003,0.010327,0.1294620909729003,0.0339355,10.54090277783203,758.948276880453,763.0559141973432,779.8858508588781,1.0
Llama2-70B,32,4,8,32,32,1152,0.074504,0.0227236024475097,0.010327,0.1075546024475097,0.0192475,8.773615695800782,455.91237850940695,867.1703246326969,581.9622601690489,1.0
Llama2-70B,32,2,16,32,32,1152,0.063776,0.0239752999877929,0.010327,0.0980782999877929,0.0119035,8.008167499023436,249.74502596803725,1123.9148717840794,440.5712461521886,1.0
Llama2-70B,32,1,32,32,32,1152,0.060012,0.0245713464355468,0.010327,0.0949103464355468,0.0100555,7.7528832148437505,128.98427233953294,1805.907030230665,376.1554002180116,1.0
Llama2-70B,32,32,1,32,32,1280,0.249405,0.0130229465103149,0.011207,0.2736349465103149,0.1213595,22.162155220825195,1443.9028912644037,704.1062507573128,1129.257634381529,1.0
Llama2-70B,32,16,2,32,32,1280,0.150173,0.0184618703460693,0.011207,0.1798418703460693,0.0633115,14.600661127685546,1095.840788309308,719.0188766881365,957.5874180953116,1.0
Llama2-70B,32,8,4,32,32,1280,0.099937,0.0212930909729003,0.011207,0.1324370909729003,0.0339355,10.77890277783203,742.1905703104455,765.876805360572,766.3596119160792,1.0
Llama2-70B,32,4,8,32,32,1280,0.076599,0.0227236024475097,0.011207,0.1105296024475097,0.0192475,9.01161569580078,443.8715692086064,870.0044659229753,567.895446365472,1.0
Llama2-70B,32,2,16,32,32,1280,0.065871,0.0239752999877929,0.011207,0.1010532999877929,0.0119035,8.246167499023437,242.53691187292188,1126.775513328458,427.6447576810958,1.0
Llama2-70B,32,1,32,32,32,1280,0.062107,0.0245713464355468,0.011207,0.0978853464355468,0.0100555,7.99088321484375,125.14261228876607,1808.820672283245,364.053301617218,1.0
Llama2-70B,32,32,1,32,32,1408,0.251549,0.0130229465103149,0.012087,0.276658946510315,0.1213595,22.404075220825195,1428.3115765588543,705.7024313562972,1122.1709191549912,1.0
Llama2-70B,32,16,2,32,32,1408,0.152317,0.0184618703460693,0.012087,0.1828658703460693,0.0633115,14.842581127685545,1077.9796224361237,721.8343031045822,947.8053048636492,1.0
Llama2-70B,32,8,4,32,32,1408,0.102081,0.0212930909729003,0.012087,0.1354610909729003,0.0339355,11.02082277783203,725.8986158539541,768.698856840543,753.0283371445647,1.0
Llama2-70B,32,4,8,32,32,1408,0.078743,0.0227236024475097,0.012087,0.1135536024475097,0.0192475,9.253535695800782,432.26720374734,872.8397675299972,554.2332445614198,1.0
Llama2-70B,32,2,16,32,32,1408,0.068015,0.0239752999877929,0.012087,0.1040772999877929,0.0119035,8.48808749902344,235.6243382540651,1129.6373151895807,415.21624464808514,1.0
Llama2-70B,32,1,32,32,32,1408,0.064251,0.0245713464355468,0.012087,0.1009093464355468,0.0100555,8.23280321484375,121.46531064862565,1811.735474652568,352.47223285485194,1.0
Llama2-70B,32,32,1,32,32,1536,0.253693,0.0130229465103149,0.012967,0.2796829465103149,0.1213595,22.6459952208252,1413.0533760147086,709.7304785266798,1119.0383314110834,1.0
Llama2-70B,32,16,2,32,32,1536,0.154461,0.0184618703460693,0.012967,0.1858898703460693,0.0633115,15.084501127685543,1060.6913589362382,724.6497295210283,938.2947533953924,1.0
Llama2-70B,32,8,4,32,32,1536,0.104225,0.0212930909729003,0.012967,0.1384850909729004,0.0339355,11.262742777832033,710.3065530135387,771.5209083205141,740.2455344883803,1.0
Llama2-70B,32,4,8,32,32,1536,0.080887,0.0227236024475097,0.012967,0.1165776024475097,0.0192475,9.495455695800782,421.254137573296,875.6750691370185,541.2953064998198,1.0
Llama2-70B,32,2,16,32,32,1536,0.070159,0.0239752999877929,0.012967,0.1071012999877929,0.0119035,8.730007499023438,229.0948776646212,1132.4991170507024,403.5473414140391,1.0
Llama2-70B,32,1,32,32,32,1536,0.066395,0.0245713464355468,0.012967,0.1039333464355468,0.0100555,8.474723214843749,117.99795399199208,1814.6502770218915,341.63910629977624,1.0
Llama2-70B,32,32,1,32,32,1664,0.25913,0.0130229465103149,0.013847,0.2859999465103149,0.1213595,23.151355220825195,1382.2085011772976,717.4865921824506,1107.531497213677,1.0
Llama2-70B,32,16,2,32,32,1664,0.15659,0.0184618703460693,0.013847,0.1888988703460693,0.0633115,15.325221127685548,1044.0306124585336,727.4647666561859,929.1331076776116,1.0
Llama2-70B,32,8,4,32,32,1664,0.106354,0.0212930909729003,0.013847,0.1414940909729004,0.0339355,11.50346277783203,695.4427683650661,774.3425705191967,728.080345374125,1.0
Llama2-70B,32,4,8,32,32,1664,0.083016,0.0227236024475097,0.013847,0.1195866024475097,0.0192475,9.736175695800782,410.838929470552,878.5099814627515,529.1208811932348,1.0
Llama2-70B,32,2,16,32,32,1664,0.072288,0.0239752999877929,0.013847,0.1101102999877929,0.0119035,8.970727499023438,222.9473585300325,1135.360529630536,392.6517989260099,1.0
Llama2-70B,32,1,32,32,32,1664,0.068524,0.0245713464355468,0.013847,0.1069423464355468,0.0100555,8.71544321484375,114.73885783534736,1817.5646901099256,331.55622302221224,1.0
Llama2-70B,32,32,1,32,32,1792,0.261225,0.0130229465103149,0.014727,0.2889749465103149,0.1213595,23.38935522082519,1368.1437430779683,720.2975457503911,1102.9534627243047,1.0
Llama2-70B,32,16,2,32,32,1792,0.158685,0.0184618703460693,0.014727,0.1918738703460693,0.0633115,15.563221127685544,1028.0648118234,730.2790327558895,920.4134388957864,1.0
Llama2-70B,32,8,4,32,32,1792,0.108449,0.0212930909729003,0.014727,0.1444690909729004,0.0339355,11.741462777832032,681.3461109040059,777.1634616824255,716.6165309799311,1.0
Llama2-70B,32,4,8,32,32,1792,0.085111,0.0227236024475097,0.014727,0.1225616024475097,0.0192475,9.974175695800785,401.0356466533907,881.3441227530304,517.7615835514976,1.0
Llama2-70B,32,2,16,32,32,1792,0.074383,0.0239752999877929,0.014727,0.1130852999877929,0.0119035,9.20872749902344,217.1852734497893,1138.2211711749155,382.5542029680556,1.0
Llama2-70B,32,1,32,32,32,1792,0.070619,0.0245713464355468,0.014727,0.1099173464355468,0.0100555,8.95344321484375,111.6888749952776,1820.4783321625064,322.2359301608821,1.0
Llama2-70B,32,32,1,32,32,1920,0.263369,0.0130229465103149,0.015607,0.2919989465103149,0.1213595,23.631275220825195,1354.1376714109706,721.8937263493757,1096.3989328271366,1.0
Llama2-70B,32,16,2,32,32,1920,0.160829,0.0184618703460693,0.015607,0.1948978703460693,0.0633115,15.805141127685546,1012.3288283692148,733.0944591723353,911.6446153023838,1.0
Llama2-70B,32,8,4,32,32,1920,0.110593,0.0212930909729003,0.015607,0.1474930909729004,0.0339355,11.983382777832032,667.591125837951,779.985513162397,705.2756622592719,1.0
Llama2-70B,32,4,8,32,32,1920,0.087255,0.0227236024475097,0.015607,0.1255856024475097,0.0192475,10.216095695800782,391.5390105090889,884.1794243600519,506.6640446736875,1.0
Llama2-70B,32,2,16,32,32,1920,0.076527,0.0239752999877929,0.015607,0.1161092999877929,0.0119035,9.450647499023438,211.62571138185672,1141.0829730360372,372.77136600024727,1.0
Llama2-70B,32,1,32,32,32,1920,0.072763,0.0245713464355468,0.015607,0.1129413464355468,0.0100555,9.195363214843749,108.75046223141416,1823.3931345318288,313.241814956061,1.0
Llama2-70B,32,32,1,32,32,2048,0.265513,0.0130229465103149,0.0164869999999999,0.2950229465103149,0.1213595,23.873195220825192,1340.4154619439291,725.9217735197583,1093.6139074467287,1.0
Llama2-70B,32,16,2,32,32,2048,0.162973,0.0184618703460693,0.0164869999999999,0.1979218703460693,0.0633115,16.047061127685545,997.0673055140076,735.9098855887814,903.1065091625997,1.0
Llama2-70B,32,8,4,32,32,2048,0.112737,0.0212930909729003,0.0164869999999999,0.1505170909729004,0.0339355,12.225302777832033,654.3805209067121,782.8075646423679,694.3661483296238,1.0
Llama2-70B,32,4,8,32,32,2048,0.089399,0.0227236024475097,0.0164869999999999,0.1286096024475097,0.0192475,10.458015695800782,382.48173614867727,887.0147259670732,496.0987963887031,1.0
Llama2-70B,32,2,16,32,32,2048,0.078671,0.0239752999877929,0.0164869999999999,0.1191332999877929,0.0119035,9.692567499023438,206.3436752131473,1143.9447748971595,363.52174718039663,1.0
Llama2-70B,32,1,32,32,32,2048,0.074907,0.0245713464355468,0.0164869999999999,0.1159653464355468,0.0100555,9.43728321484375,105.96269892876757,1826.3079369011523,304.7625617267331,1.0
Llama2-70B,32,32,1,32,32,2176,0.2761,0.0130229465103149,0.017367,0.3064899465103149,0.1213595,24.7905552208252,1290.8141715647637,742.649628060923,1075.9139848763823,1.0
Llama2-70B,32,16,2,32,32,2176,0.17356,0.0184618703460693,0.017367,0.2093888703460693,0.0633115,16.964421127685544,943.1503662620336,752.6410526617091,867.2978251460117,1.0
Llama2-70B,32,8,4,32,32,2176,0.123324,0.0212930909729003,0.017367,0.1619840909729004,0.0339355,13.142662777832031,608.7046540898656,799.5453567788204,648.3290817511757,1.0
Llama2-70B,32,4,8,32,32,2176,0.096678,0.0227236024475097,0.017367,0.1367686024475097,0.0192475,11.110735695800782,360.0121638670398,898.8213791782006,464.8531098999777,1.0
Llama2-70B,32,2,16,32,32,2176,0.08595,0.0239752999877929,0.017367,0.1272922999877929,0.0119035,10.345287499023438,193.32473845591952,1155.7779283623872,336.17740790063624,1.0
Llama2-70B,32,1,32,32,32,2176,0.082186,0.0245713464355468,0.017367,0.1241243464355468,0.0100555,10.09000321484375,99.10799617277284,1838.1940908745808,279.57834833100844,1.0
Llama2-70B,32,32,1,32,32,2304,0.278195,0.0130229465103149,0.018247,0.309464946510315,0.1213595,25.0285552208252,1278.5396407290086,745.460581628864,1071.853313868134,1.0
Llama2-70B,32,16,2,32,32,2304,0.175655,0.0184618703460693,0.018247,0.2123638703460693,0.0633115,17.202421127685547,930.1016340222964,755.4553187614125,860.1580584229458,1.0
Llama2-70B,32,8,4,32,32,2304,0.125419,0.0212930909729003,0.018247,0.1649590909729004,0.0339355,13.380662777832033,597.8777085133431,802.3662479420489,639.7485611765752,1.0
Llama2-70B,32,4,8,32,32,2304,0.098773,0.0227236024475097,0.018247,0.1397436024475097,0.0192475,11.348735695800784,352.46216911017365,901.6555204684794,456.42813343144354,1.0
Llama2-70B,32,2,16,32,32,2304,0.088045,0.0239752999877929,0.018247,0.1302672999877929,0.0119035,10.583287499023438,188.97719637537463,1158.6385699067666,328.99045087931364,1.0
Llama2-70B,32,1,32,32,32,2304,0.084281,0.0245713464355468,0.018247,0.1270993464355468,0.0100555,10.32800321484375,96.82413717326952,1841.107732927162,273.060911256268,1.0
Llama2-70B,32,32,1,32,32,2432,0.280339,0.0130229465103149,0.019127,0.3124889465103149,0.1213595,25.2704752208252,1266.2998903015905,747.0567622278481,1065.9334052384409,1.0
Llama2-70B,32,16,2,32,32,2432,0.177799,0.0184618703460693,0.019127,0.2153878703460693,0.0633115,17.444341127685547,917.202884470468,758.270745177859,852.9527670885196,1.0
Llama2-70B,32,8,4,32,32,2432,0.127563,0.0212930909729003,0.019127,0.1679830909729004,0.0339355,13.622582777832031,587.2601495964748,805.1882994220201,631.2083436592272,1.0
Llama2-70B,32,4,8,32,32,2432,0.100917,0.0227236024475097,0.019127,0.1427676024475097,0.0192475,11.590655695800782,345.10558375478047,904.4908220755008,448.1360038821512,1.0
Llama2-70B,32,2,16,32,32,2432,0.090189,0.0239752999877929,0.019127,0.1332912999877929,0.0119035,10.825207499023438,184.7539643171204,1161.5003717678892,321.9628701304728,1.0
Llama2-70B,32,1,32,32,32,2432,0.086425,0.0245713464355468,0.019127,0.1301233464355468,0.0100555,10.569923214843753,94.60806665044278,1844.0225352964844,266.7084951253233,1.0
Llama2-70B,32,32,1,32,32,2560,0.282483,0.0130229465103149,0.020007,0.3155129465103149,0.1213595,25.512395220825194,1254.2922655054797,751.0848093982311,1063.5469170155102,1.0
Llama2-70B,32,16,2,32,32,2560,0.179943,0.0184618703460693,0.020007,0.2184118703460693,0.0633115,17.686261127685544,904.6570037888946,761.0861715943046,845.9191761772394,1.0
Llama2-70B,32,8,4,32,32,2560,0.129707,0.0212930909729003,0.020007,0.1710070909729003,0.0339355,13.86450277783203,577.013119633198,808.0103509019916,622.9504582651603,1.0
Llama2-70B,32,4,8,32,32,2560,0.103061,0.0227236024475097,0.020007,0.1457916024475097,0.0192475,11.832575695800784,338.0498128923481,907.3261236825224,440.1888802177946,1.0
Llama2-70B,32,2,16,32,32,2560,0.092333,0.0239752999877929,0.020007,0.1363152999877929,0.0119035,11.06712749902344,180.71536631131065,1164.3621736290106,315.2616544542606,1.0
Llama2-70B,32,1,32,32,32,2560,0.088569,0.0245713464355468,0.020007,0.1331473464355468,0.0100555,10.81184321484375,92.49116733648933,1846.9373376658084,260.6636263345257,1.0
Llama2-70B,32,32,1,32,32,2688,0.28792,0.0130229465103149,0.020887,0.3218299465103149,0.1213595,26.0177552208252,1229.9293205121126,758.8409230540012,1054.238570511255,1.0
Llama2-70B,32,16,2,32,32,2688,0.182072,0.0184618703460693,0.020887,0.2214208703460693,0.0633115,17.926981127685547,892.5094462943562,763.9012087294623,839.119918196606,1.0
Llama2-70B,32,8,4,32,32,2688,0.131836,0.0212930909729003,0.020887,0.1740160909729003,0.0339355,14.105222777832031,567.1658027672497,810.8320131006743,615.0308057743515,1.0
Llama2-70B,32,4,8,32,32,2688,0.10519,0.0227236024475097,0.020887,0.1488006024475097,0.0192475,12.07329569580078,331.3097020717584,910.1610360082552,432.6271679856715,1.0
Llama2-70B,32,2,16,32,32,2688,0.094462,0.0239752999877929,0.020887,0.1393242999877929,0.0119035,11.307847499023438,176.8683208871293,1167.223586208844,308.91352771718886,1.0
Llama2-70B,32,1,32,32,32,2688,0.090698,0.0245713464355468,0.020887,0.1361563464355468,0.0100555,11.05256321484375,90.47675010417365,1849.8517507538425,254.94660173788867,1.0
Llama2-70B,32,32,1,32,32,2816,0.290015,0.0130229465103149,0.021767,0.3248049465103149,0.1213595,26.2557552208252,1218.7804057001058,761.6518766219424,1050.4999763763144,1.0
Llama2-70B,32,16,2,32,32,2816,0.184167,0.0184618703460693,0.021767,0.2243958703460693,0.0633115,18.164981127685547,880.8156687602684,766.7154748291658,832.630682835867,1.0
Llama2-70B,32,8,4,32,32,2816,0.133931,0.0212930909729003,0.021767,0.1769910909729004,0.0339355,14.343222777832032,557.7547057530396,813.6529042639027,607.5164855514428,1.0
Llama2-70B,32,4,8,32,32,2816,0.107285,0.0227236024475097,0.021767,0.1517756024475098,0.0192475,12.311295695800784,324.90487588275096,912.995177298534,425.49991951276246,1.0
Llama2-70B,32,2,16,32,32,2816,0.096557,0.0239752999877929,0.021767,0.1422992999877929,0.0119035,11.54584749902344,173.2224507702152,1170.084227753223,302.9516833976883,1.0
Llama2-70B,32,1,32,32,32,2816,0.092793,0.0245713464355468,0.021767,0.1391313464355468,0.0100555,11.290563214843749,88.56954086092853,1852.7653928064224,249.5831303016421,1.0
Llama2-70B,32,32,1,32,32,2944,0.292159,0.0130229465103149,0.022647,0.3278289465103149,0.1213595,26.49767522082519,1207.6531142192578,763.2480572209265,1044.9762728116218,1.0
Llama2-70B,32,16,2,32,32,2944,0.186311,0.0184618703460693,0.022647,0.2274198703460693,0.0633115,18.406901127685547,869.2391994182354,769.5309012456116,826.071355148769,1.0
Llama2-70B,32,8,4,32,32,2944,0.136075,0.0212930909729003,0.022647,0.1800150909729004,0.0339355,14.585142777832033,548.5033723604822,816.4749557438739,600.018339697868,1.0
Llama2-70B,32,4,8,32,32,2944,0.109429,0.0227236024475097,0.022647,0.1547996024475097,0.0192475,12.553215695800782,318.6434533533948,915.8304789055557,418.4587627162617,1.0
Llama2-70B,32,2,16,32,32,2944,0.098701,0.0239752999877929,0.022647,0.1453232999877929,0.0119035,11.787767499023438,169.6674115913544,1172.9460296143457,297.09578160665683,1.0
Llama2-70B,32,1,32,32,32,2944,0.094937,0.0245713464355468,0.022647,0.1421553464355468,0.0100555,11.532483214843747,86.71159379732501,1855.680195175746,244.33047641801213,1.0
Llama2-70B,32,32,1,32,32,3072,0.294303,0.0130229465103149,0.023527,0.3308529465103149,0.1213595,26.7395952208252,1196.7271656781822,767.2761043913093,1042.838305272198,1.0
Llama2-70B,32,16,2,32,32,3072,0.188455,0.0184618703460693,0.023527,0.2304438703460693,0.0633115,18.648821127685547,857.9630792987135,772.3463276620575,819.6612747468175,1.0
Llama2-70B,32,8,4,32,32,3072,0.138219,0.0212930909729003,0.023527,0.1830390909729004,0.0339355,14.827062777832031,539.5539305303822,819.2970072238452,592.7528105570474,1.0
Llama2-70B,32,4,8,32,32,3072,0.111573,0.0227236024475097,0.023527,0.1578236024475097,0.0192475,12.79513569580078,312.6188025745405,918.6657805125772,411.6882133278559,1.0
Llama2-70B,32,2,16,32,32,3072,0.100845,0.0239752999877929,0.023527,0.1483472999877929,0.0119035,12.02968749902344,166.25535785217684,1175.8078314754675,291.48887685940485,1.0
Llama2-70B,32,1,32,32,32,3072,0.097081,0.0245713464355468,0.023527,0.1451793464355468,0.0100555,11.77440321484375,84.92999447643516,1858.594997545069,239.30982858966587,1.0
Llama2-70B,32,32,1,32,32,3200,0.30489,0.0130229465103149,0.024407,0.3423199465103149,0.1213595,27.6569552208252,1157.0326431271285,784.0039589324742,1028.572874062743,1.0
Llama2-70B,32,16,2,32,32,3200,0.199042,0.0184618703460693,0.024407,0.2419108703460693,0.0633115,19.566181127685542,817.7374979607283,789.0774947349852,792.8753677464908,1.0
Llama2-70B,32,8,4,32,32,3200,0.145498,0.0212930909729003,0.024407,0.1911980909729004,0.0339355,15.479782777832032,516.8031176417071,831.0904103079221,571.2040098887423,1.0
Llama2-70B,32,4,8,32,32,3200,0.118852,0.0227236024475097,0.024407,0.1659826024475097,0.0192475,13.447855695800785,297.44519055547545,930.4724337237044,391.441639065268,1.0
Llama2-70B,32,2,16,32,32,3200,0.108124,0.0239752999877929,0.024407,0.1565062999877929,0.0119035,12.68240749902344,157.69876501397724,1187.6409849406955,274.6016113306702,1.0
Llama2-70B,32,1,32,32,32,3200,0.10436,0.0245713464355468,0.024407,0.1533383464355469,0.0100555,12.427123214843752,80.46914661677579,1870.4811515184977,224.04191638540843,1.0
Llama2-70B,32,32,1,32,32,3328,0.306985,0.0130229465103149,0.025287,0.3452949465103149,0.1213595,27.8949552208252,1147.1608305759223,786.8149125004151,1025.2161017644703,1.0
Llama2-70B,32,16,2,32,32,3328,0.201137,0.0184618703460693,0.025287,0.2448858703460693,0.0633115,19.80418112768555,807.9102032465539,791.8917608346886,787.4153048267486,1.0
Llama2-70B,32,8,4,32,32,3328,0.147593,0.0212930909729003,0.025287,0.1941730909729004,0.0339355,15.717782777832031,508.97764099927633,833.9113014711509,565.0073522939101,1.0
Llama2-70B,32,4,8,32,32,3328,0.120947,0.0227236024475097,0.025287,0.1689576024475097,0.0192475,13.685855695800782,292.27255415438265,933.3065750139835,385.8328751494389,1.0
Llama2-70B,32,2,16,32,32,3328,0.110219,0.0239752999877929,0.025287,0.1594812999877929,0.0119035,12.92040749902344,154.79387938431242,1190.5016264850742,270.0309444118243,1.0
Llama2-70B,32,1,32,32,32,3328,0.106455,0.0245713464355468,0.025287,0.1563133464355468,0.0100555,12.66512321484375,78.9569894454704,1873.3947935710785,219.97496519316587,1.0
Llama2-70B,32,32,1,32,32,3456,0.309129,0.0130229465103149,0.026167,0.3483189465103149,0.1213595,28.1368752208252,1137.2975765381211,788.4110930993992,1020.1709876451572,1.0
Llama2-70B,32,16,2,32,32,3456,0.203281,0.0184618703460693,0.026167,0.2479098703460693,0.0633115,20.046101127685542,798.1601957451217,794.7071872511348,781.8804386549995,1.0
Llama2-70B,32,8,4,32,32,3456,0.149737,0.0212930909729003,0.026167,0.1971970909729004,0.0339355,15.959702777832032,501.26246781437374,836.733352951122,558.8020014766703,1.0
Llama2-70B,32,4,8,32,32,3456,0.123091,0.0227236024475097,0.026167,0.1719816024475097,0.0192475,13.927775695800785,287.1958945466072,936.1418766210048,380.264144665737,1.0
Llama2-70B,32,2,16,32,32,3456,0.112363,0.0239752999877929,0.026167,0.1625052999877929,0.0119035,13.16232749902344,151.9488099766844,1193.3634283461963,265.51521149003605,1.0
Llama2-70B,32,1,32,32,32,3456,0.108599,0.0245713464355468,0.026167,0.1593373464355468,0.0100555,12.90704321484375,77.47707847215926,1876.309595940401,215.9676419603772,1.0
Llama2-70B,32,32,1,32,32,3584,0.311273,0.0130229465103149,0.027047,0.3513429465103149,0.1213595,28.3787952208252,1127.6024845662744,792.4391402697818,1018.320432893032,1.0
Llama2-70B,32,16,2,32,32,3584,0.205425,0.0184618703460693,0.027047,0.2509338703460693,0.0633115,20.288021127685543,788.6427118397464,797.5226136675807,776.4611061629118,1.0
Llama2-70B,32,8,4,32,32,3584,0.151881,0.0212930909729003,0.027047,0.2002210909729003,0.0339355,16.201622777832025,493.7776980554103,839.555404431093,552.771844029927,1.0
Llama2-70B,32,4,8,32,32,3584,0.125235,0.0227236024475097,0.027047,0.1750056024475098,0.0192475,14.169695695800783,282.2925831205682,938.9771782280264,374.8860854505635,1.0
Llama2-70B,32,2,16,32,32,3584,0.114507,0.0239752999877929,0.027047,0.1655292999877929,0.0119035,13.40424749902344,149.2064362543074,1196.2252302073184,261.16858144203377,1.0
Llama2-70B,32,1,32,32,32,3584,0.110743,0.0245713464355468,0.027047,0.1623613464355469,0.0100555,13.148963214843752,76.0516235128796,1879.224398309724,212.1154834063693,1.0
Llama2-70B,32,32,1,32,32,3712,0.31671,0.0130229465103149,0.027927,0.3576599465103149,0.1213595,28.8841552208252,1107.8738413969024,800.1952539255527,1010.6346549531776,1.0
Llama2-70B,32,16,2,32,32,3712,0.207554,0.0184618703460693,0.027927,0.2539428703460693,0.0633115,20.528741127685542,779.395088110007,800.3376508027386,771.2090837109748,1.0
Llama2-70B,32,8,4,32,32,3712,0.15401,0.0212930909729003,0.027927,0.2032300909729004,0.0339355,16.442342777832028,486.5486693773224,842.3770666297758,546.96257816361,1.0
Llama2-70B,32,4,8,32,32,3712,0.127364,0.0227236024475097,0.027927,0.1780146024475097,0.0192475,14.410415695800785,277.5770029427816,941.8120905537592,369.7324560133788,1.0
Llama2-70B,32,2,16,32,32,3712,0.116636,0.0239752999877929,0.027927,0.168538299987793,0.0119035,13.64496749902344,146.57418569469942,1199.086642787152,257.0146958887375,1.0
Llama2-70B,32,1,32,32,32,3712,0.112872,0.0245713464355468,0.027927,0.1653703464355468,0.0100555,13.389683214843751,74.68436586247267,1882.138811397759,208.4373019213976,1.0
Llama2-70B,32,32,1,32,32,3840,0.318805,0.0130229465103149,0.028807,0.3606349465103149,0.1213595,29.1221552208252,1098.8197733771044,803.0062074934934,1007.5202176797646,1.0
Llama2-70B,32,16,2,32,32,3840,0.209649,0.0184618703460693,0.028807,0.2569178703460693,0.0633115,20.766741127685545,770.4627269932748,803.1519169024418,766.1872147278945,1.0
Llama2-70B,32,8,4,32,32,3840,0.156105,0.0212930909729003,0.028807,0.2062050909729003,0.0339355,16.680342777832028,479.606450931686,845.1979577930043,541.429139228727,1.0
Llama2-70B,32,4,8,32,32,3840,0.129459,0.0227236024475097,0.028807,0.1809896024475097,0.0192475,14.64841569580078,273.067073127005,944.646231844038,364.84378523086014,1.0
Llama2-70B,32,2,16,32,32,3840,0.118731,0.0239752999877929,0.028807,0.1715132999877929,0.0119035,13.882967499023438,144.06141915557208,1201.9472843315314,253.0820266677472,1.0
